"(42.3086275, -89.90206669999999)"
"(39.591829, -89.4183819)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(38.9958965, -88.9529754)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(42.0364194, -90.11190649999999)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(41.1997423, -89.98324450000001)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.65797800000001, -89.898922)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.3064751, -89.59689639999999)"
"(39.1345169, -88.4609723)"
"(38.0411383, -88.1626562)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(38.5255294, -89.0931768)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(42.25250370000001, -88.9010528)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(38.6124667, -89.6020951)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6989919, -87.7837759)"
"(40.3601341, -91.43414659999999)"
""
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(37.765377, -89.3379821)"
"(38.1364089, -89.70308879999999)"
"(38.9253401, -89.26915819999999)"
"(37.5291101, -89.1131205)"
"(40.6331249, -89.3985283)"
"(39.1602406, -89.65511649999999)"
"(40.6331249, -89.3985283)"
"(38.8179518, -90.0513596)"
"(39.78172130000001, -89.6501481)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
""
"(37.8993873, -88.93009939999999)"
""
"(38.53573980000001, -89.2257614)"
"(37.4497658, -89.15434499999999)"
"(37.7305341, -88.5339968)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(42.4742313, -90.253258)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
